"","Run","Path","Class"
"475","864475a1-413c-46f8-8227-9ae03a71a5fc.htseq.counts","ThyroidCancer/CountFiles/98cececf-6c9a-4935-a0c4-b557e56d3637","Primary Tumor"
"476","bee7d12d-83aa-4dfc-8546-50ca94f553db.htseq.counts","ThyroidCancer/CountFiles/3f955d82-55f1-468f-9d2b-fb5f1476606a","Primary Tumor"
"477","e1ad013a-165e-4aaf-b025-e20d41cd776a.htseq.counts","ThyroidCancer/CountFiles/d7ed8669-0f4b-4445-aca7-f5033677a8ee","Primary Tumor"
"478","bc314ad1-bae2-41b9-87e6-86cdcb36e69e.htseq.counts","ThyroidCancer/CountFiles/8583690a-859d-442b-aeaf-cdcaf51f2b89","Primary Tumor"
"479","30b62a5c-f64d-44df-85df-58803540976e.htseq.counts","ThyroidCancer/CountFiles/3f5e73f5-d9ea-444a-97e2-0641e264fffe","Primary Tumor"
"480","5c160487-8682-406c-8dad-dd79bbfe3730.htseq.counts","ThyroidCancer/CountFiles/252b0138-5ab3-4908-9ca5-380caf3f6b66","Primary Tumor"
"481","1cc11559-8ff9-4446-87bf-b62c66537e9c.htseq.counts","ThyroidCancer/CountFiles/58675699-94ef-4c1b-8fac-97f7443b2ba8","Primary Tumor"
"482","ba07621f-7998-4315-be0c-b92f088a71c2.htseq.counts","ThyroidCancer/CountFiles/b331d7d5-fa07-4886-b6ca-632bd627eeb6","Primary Tumor"
"483","b4fef057-c1d9-4c77-93b3-217356751e3c.htseq.counts","ThyroidCancer/CountFiles/3704db15-ce43-41ee-93ef-c0b0c86b90af","Primary Tumor"
"484","e5566a01-645c-46db-b094-159693428dec.htseq.counts","ThyroidCancer/CountFiles/ed3c8697-8cc7-4746-a80a-be18d14a0343","Solid Tissue Normal"
"485","2b0193d1-58ff-43f3-b48f-a083c5a88b57.htseq.counts","ThyroidCancer/CountFiles/b3a249c3-9119-472c-b208-7de102d14e9a","Primary Tumor"
"486","b6ed2c21-8f41-46d0-9ccb-68f54ecd46f3.htseq.counts","ThyroidCancer/CountFiles/cd1cab32-9c7c-4345-8cc6-3f5c3b60a095","Primary Tumor"
"487","5a6ae122-802a-4d8c-848b-cd723d8e13df.htseq.counts","ThyroidCancer/CountFiles/ba6181ed-a174-4a48-bb40-27095d885caa","Primary Tumor"
"488","17efc0b6-ff4d-4988-9cdd-7bf0d74ebfd7.htseq.counts","ThyroidCancer/CountFiles/d22b3cc1-842b-4185-a421-e8b165e35f34","Primary Tumor"
"489","22594a92-8dd6-4826-a275-12fed73f6baa.htseq.counts","ThyroidCancer/CountFiles/156a2500-b93e-4228-80c5-b587ad56c46e","Primary Tumor"
"490","a77fa997-1848-4766-8820-c023e7b2197f.htseq.counts","ThyroidCancer/CountFiles/64ec35ac-1316-413d-8330-57daf922d34b","Primary Tumor"
"491","f59bec5c-32b5-480c-8494-991f666c7d14.htseq.counts","ThyroidCancer/CountFiles/3447f6bf-d2b3-4437-8bf9-a15f2dd32128","Primary Tumor"
"492","68111fdd-653e-4185-ba74-6ae3cb221508.htseq.counts","ThyroidCancer/CountFiles/0afd2028-d785-46bf-ab44-42bf83fe66f8","Primary Tumor"
"493","a0bc73ae-6410-4d77-80ed-6f40c9d02fb9.htseq.counts","ThyroidCancer/CountFiles/cb64808f-c3b7-4f72-ab09-b996642721fe","Primary Tumor"
"494","7afd05c8-4f9d-4096-8e32-e64d00d9f21e.htseq.counts","ThyroidCancer/CountFiles/fe2e4d4d-9939-4eb9-837e-d17112ee246a","Primary Tumor"
"495","fdf5073c-7d36-46d9-be35-ca41cc8b7168.htseq.counts","ThyroidCancer/CountFiles/cc272693-e373-4e71-a8a8-f5fa5f044269","Primary Tumor"
"496","1dae941c-b531-4a49-ae04-9455675fcb59.htseq.counts","ThyroidCancer/CountFiles/0b7bb885-d7af-473c-87c1-c4aec95ab557","Primary Tumor"
"497","721accd5-9604-48a0-ae3b-2e15e7e17859.htseq.counts","ThyroidCancer/CountFiles/e239c894-1208-43ef-8702-a5046c3acd13","Primary Tumor"
"498","ef1e0843-b6fd-48d4-b6cb-b7e848d6812b.htseq.counts","ThyroidCancer/CountFiles/70cb5988-b96d-4042-b6bf-18c706892393","Primary Tumor"
"499","1ab1536f-cc6c-499c-b555-96c62327471d.htseq.counts","ThyroidCancer/CountFiles/114ff296-a45a-4c0d-88c4-fab211a2b073","Solid Tissue Normal"
"500","ca1769cc-885b-4f5e-a2b3-1eebe65da6c2.htseq.counts","ThyroidCancer/CountFiles/4b0537aa-3def-4236-82c8-2de590ede328","Primary Tumor"
"501","de669e2c-67f5-44f1-8c69-f8d014fb1dba.htseq.counts","ThyroidCancer/CountFiles/207c80d5-1241-485a-a21a-1f767112b7f9","Primary Tumor"
"502","bcdcae66-9007-4420-a395-868c7af7c71c.htseq.counts","ThyroidCancer/CountFiles/2f3a15fa-27b3-45b0-822b-f8aff449cdfc","Primary Tumor"
"503","bf78a3d4-5bd8-47fd-8dbd-c46834a86eab.htseq.counts","ThyroidCancer/CountFiles/74a62314-d382-4fef-ac94-8acf4ae70b36","Solid Tissue Normal"
"504","225bd9e1-afbf-43d7-bcc1-c4bcde204b56.htseq.counts","ThyroidCancer/CountFiles/ac0def48-571e-478b-940c-ad69a6d6da5b","Primary Tumor"
"505","b77a376c-62f6-4bcf-9930-f2fb0785e329.htseq.counts","ThyroidCancer/CountFiles/023d8644-34e2-4fd2-926d-20f0a7c9b4c9","Primary Tumor"
"506","bbffaed0-d054-4b95-bac5-7752bced3982.htseq.counts","ThyroidCancer/CountFiles/17b13181-fc43-4226-b083-7129704d4a8f","Primary Tumor"
"507","7273e6e0-ad6e-4124-a2d6-f10d59c90c71.htseq.counts","ThyroidCancer/CountFiles/d3d9698a-cea8-469b-b021-436aa6d54654","Primary Tumor"
"508","56bc128e-cd06-457f-96b8-f1bbf19dd658.htseq.counts","ThyroidCancer/CountFiles/77312f21-579b-4ffc-bb03-fa2e553dad68","Primary Tumor"
"509","99aa28e6-25ae-4137-adbd-339cd07b1bba.htseq.counts","ThyroidCancer/CountFiles/d49bb867-1316-4e20-8ba7-0b54215c3a0b","Primary Tumor"
"510","240eb2b1-44af-4f1f-95b7-361e00eed908.htseq.counts","ThyroidCancer/CountFiles/411c2a60-f314-44f3-b777-a98230e3f1cb","Primary Tumor"
"511","5eadd37f-6025-4270-8339-47724d820a40.htseq.counts","ThyroidCancer/CountFiles/7b90f219-f26b-4706-b63e-467216fbd7da","Primary Tumor"
"512","25b57a17-29ab-41f6-8809-45cf5b58a329.htseq.counts","ThyroidCancer/CountFiles/c5311c25-8a5c-4e7f-9051-a71c26b6d6e1","Solid Tissue Normal"
"513","2169eeab-a7e5-44b8-a249-3dce8c5caed0.htseq.counts","ThyroidCancer/CountFiles/e3fa6fbd-579f-4019-800b-1c72a457b6f3","Primary Tumor"
"514","a05c304f-5a82-4421-96f0-a94098ba0d2d.htseq.counts","ThyroidCancer/CountFiles/74bc7687-a486-41cf-9a2b-385c064f842b","Primary Tumor"
"515","f664608b-2c53-4526-b651-c3b248086eee.htseq.counts","ThyroidCancer/CountFiles/9cd81fa0-dbc1-4494-b190-27783b5b7f4d","Primary Tumor"
"516","bdca9ec9-c82d-4713-964e-0fd765ba1cd0.htseq.counts","ThyroidCancer/CountFiles/1a17fec8-09ac-43f0-a158-bc9dcf5bda55","Primary Tumor"
"517","944ee313-bcf5-480c-9ce8-05821746fb34.htseq.counts","ThyroidCancer/CountFiles/e4ef4e14-ece5-4d69-97f6-6374c06bc524","Primary Tumor"
"518","5b59ba3a-9227-4713-99df-ab5b422614db.htseq.counts","ThyroidCancer/CountFiles/a6c66828-cc50-4968-9da3-dd9db764c73e","Primary Tumor"
"519","7653ce3a-2a0d-4bf7-9abf-068c3ea2602c.htseq.counts","ThyroidCancer/CountFiles/6ff13f45-722d-4cc1-be49-872b7b159d47","Primary Tumor"
"520","72f494b1-e4fc-42fd-bb73-73a6c1531ec9.htseq.counts","ThyroidCancer/CountFiles/951a1d15-4021-493a-9a50-97cc05e2a6b5","Primary Tumor"
"521","2bf520f5-6bca-4dd4-b622-8692f2d824ea.htseq.counts","ThyroidCancer/CountFiles/e3cc1844-45d8-4e0c-aea3-958445122dce","Primary Tumor"
"522","74451263-2bde-4b6f-899f-d171915769b3.htseq.counts","ThyroidCancer/CountFiles/a04ca77f-06ab-46d4-8446-c854d6174dbb","Primary Tumor"
"523","b465a217-2ba3-43c2-aa76-3420679cc05a.htseq.counts","ThyroidCancer/CountFiles/d05195d9-7005-4b0d-86c9-9f2e499a67c9","Primary Tumor"
"524","cedc1b7b-7402-4ac6-a915-6e33523cac5e.htseq.counts","ThyroidCancer/CountFiles/b995c1d3-7368-49af-b9f1-d8c3d2ce401c","Primary Tumor"
"525","5417b01a-2f4a-4315-acd1-8b8829e8bec1.htseq.counts","ThyroidCancer/CountFiles/73a720a0-6aff-417c-a3e9-56beee6afa13","Primary Tumor"
"526","a15ec8b8-0251-4522-a03c-fab9694966f4.htseq.counts","ThyroidCancer/CountFiles/c7ee2abe-3cb1-401c-8d2f-5615a46180d7","Primary Tumor"
"527","15ab940b-60f4-4722-b8de-386c9e55012e.htseq.counts","ThyroidCancer/CountFiles/e53b60cc-377f-49b3-8331-fcc505d775be","Primary Tumor"
"528","5eb226d1-f3b3-4b1b-b3d6-cc173b52468e.htseq.counts","ThyroidCancer/CountFiles/5daf25b8-c48d-490a-ad91-2345d311f924","Primary Tumor"
"529","8c36d9be-a7fb-46d3-9ef5-be7fe874873c.htseq.counts","ThyroidCancer/CountFiles/68190d3c-b539-4980-86d1-49dc8f7e6614","Primary Tumor"
"530","9c13686c-6ca4-482d-bf9d-7ea26b691882.htseq.counts","ThyroidCancer/CountFiles/72981d27-db11-44d7-80de-6c2aa67c9ad0","Primary Tumor"
"531","fcbfcb8e-4d04-4f05-acff-86bea338b3dd.htseq.counts","ThyroidCancer/CountFiles/6754b22d-c8a7-492c-be84-f3e084a739b0","Primary Tumor"
"532","f5c86ee5-351b-4cfc-aa1a-f87e1c998fb7.htseq.counts","ThyroidCancer/CountFiles/d9fc9fbc-e16e-4623-ad8b-9f9c5bedfc28","Primary Tumor"
"533","88cd30b8-9d2a-4823-8a27-c313805c2f8c.htseq.counts","ThyroidCancer/CountFiles/d8616dba-cb29-41cd-beb4-1ec3c2baf037","Primary Tumor"
"534","21dd5f92-b267-4dc0-a3da-130b2d250bb8.htseq.counts","ThyroidCancer/CountFiles/326db854-7ded-48ce-aea5-a79a27401d23","Primary Tumor"
"535","1d915f83-2020-4d60-bf81-f017beaa42c0.htseq.counts","ThyroidCancer/CountFiles/b7e2184d-3868-4e19-b3ae-d2387cf6246a","Primary Tumor"
"536","dc7826af-618a-4607-9cf2-f5b2f6f15406.htseq.counts","ThyroidCancer/CountFiles/2bfff29e-b3a4-4a6f-9b30-811dccc308fb","Solid Tissue Normal"
"537","7708f336-278b-400d-817e-d94457856a25.htseq.counts","ThyroidCancer/CountFiles/7d2aaf96-5411-4608-b74d-5292def74c70","Primary Tumor"
"538","c9dc8ffa-41e1-4c43-bea2-74cd4df61f78.htseq.counts","ThyroidCancer/CountFiles/7cc5c1f3-d3f4-4a67-8614-87086557243b","Primary Tumor"
"539","79d40bfc-9897-4e8e-807d-837fd6f65ee8.htseq.counts","ThyroidCancer/CountFiles/091f856a-efd1-476f-801f-481aff6cae8a","Primary Tumor"
"540","030890e1-dcc7-4a16-9ff3-a7bfd259b471.htseq.counts","ThyroidCancer/CountFiles/19ff1b5c-7f2b-4a1c-b4fe-f92a9dc5e141","Primary Tumor"
"541","c1cdec9e-845d-4607-8053-fec6a6a2324c.htseq.counts","ThyroidCancer/CountFiles/96bb1bed-875f-4dc9-ad6d-a4f980da9a90","Primary Tumor"
"542","59ea64d5-c406-42d3-853d-522c64f3226c.htseq.counts","ThyroidCancer/CountFiles/babe974d-dfba-4ea1-9f93-780482b6eeda","Primary Tumor"
"543","aeaa0916-63ee-4f14-86c9-82f5efdc45b1.htseq.counts","ThyroidCancer/CountFiles/fae9b48c-a99f-4991-9ee8-ac0d99e3b7a8","Primary Tumor"
"544","ce31f4cb-91e3-446e-8a42-e34352f8b45e.htseq.counts","ThyroidCancer/CountFiles/57128b1a-52ce-4cac-a1bc-1efecd043295","Primary Tumor"
"545","cd2c4247-2136-436d-b93b-9daf487992b8.htseq.counts","ThyroidCancer/CountFiles/17e17f4d-4ba5-4947-a364-99ddb44061c7","Primary Tumor"
"546","71f14da0-9c2d-4ff8-b57e-0731ff1c27a6.htseq.counts","ThyroidCancer/CountFiles/3ae67c1b-86a1-4d0e-bf13-10d6df1fcf1c","Primary Tumor"
"547","9fcea63c-275c-45b1-9656-7d54ce4fa5e6.htseq.counts","ThyroidCancer/CountFiles/e2e5b095-e54a-4cf7-8c30-7a192fe0fa8e","Primary Tumor"
"548","9e6572b1-4c2c-45e3-9d66-da75b3dcc9d7.htseq.counts","ThyroidCancer/CountFiles/9c3a4426-97fc-4eef-a66b-d42e0a758686","Primary Tumor"
"549","03248d19-cb6a-4578-9759-c0c4de048920.htseq.counts","ThyroidCancer/CountFiles/6da728eb-9fc7-4da2-82dd-5b744cf120a7","Primary Tumor"
"550","43612767-3b0f-4786-9d02-ff6c2e4cda55.htseq.counts","ThyroidCancer/CountFiles/0ced90e2-3a2f-4e00-b560-a42923143d08","Primary Tumor"
"551","b7352a9b-9738-409f-911c-dd7e1c2d892f.htseq.counts","ThyroidCancer/CountFiles/aaf42ba4-4119-4fb5-a594-f39c7b88cb30","Primary Tumor"
"552","731af067-9958-4967-b638-fc2a8a6bcf1f.htseq.counts","ThyroidCancer/CountFiles/cea94145-703e-4142-8412-b486295d0dc3","Solid Tissue Normal"
"553","914728d8-4953-48fb-94e5-7767e49504da.htseq.counts","ThyroidCancer/CountFiles/ac5a075a-ec3f-459a-a7d9-29edea70c1c1","Primary Tumor"
"554","325e0a84-bca6-4a5c-b3b5-caee028b261e.htseq.counts","ThyroidCancer/CountFiles/78f67131-8a2b-4a29-9925-97c1c242c16f","Primary Tumor"
"555","dd6cd1f7-9a73-4e23-8816-f6fd853ea0e2.htseq.counts","ThyroidCancer/CountFiles/8a49f75c-a0f3-47e1-b54c-d521122107bb","Primary Tumor"
"556","5826cb77-039f-4dbb-954a-6e024f3d35c6.htseq.counts","ThyroidCancer/CountFiles/ff53d30a-f98c-4891-a1cf-bffaaa962b28","Primary Tumor"
"557","d1aa19b6-43bc-4302-9b93-0cc52c080713.htseq.counts","ThyroidCancer/CountFiles/c987670d-5966-4b0b-a275-486990864ccc","Primary Tumor"
"558","2be9d683-7b22-423e-ad99-9a8c33d059d4.htseq.counts","ThyroidCancer/CountFiles/655b4f29-5cc2-450d-8629-bf41bfaeb833","Primary Tumor"
"559","8938a378-30da-4e15-91f3-1cba44349f6c.htseq.counts","ThyroidCancer/CountFiles/84e9f93a-6d26-4a8f-9c09-744df451ee0d","Primary Tumor"
"560","d2ec56e8-04f3-4a45-8c42-4c58736e5b3f.htseq.counts","ThyroidCancer/CountFiles/fcd1bc4c-ef0c-446d-9f53-d49b94a89cd0","Primary Tumor"
